track_id,track_name,artist,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_s
15pu8u4n3q4BKl4tF20c5v,Alejandro,Lady Gaga,0,0.632,0.789,11.0,-6.61,0.0557,0.00043,0.00144,0.356,0.35,98.986,274.213
60PTOzcoFycWBICdumIsFQ,FOR FUN,Lil Uzi Vert,59,0.775,0.461,7.0,-6.594,0.124,0.157,0.0,0.0687,0.131,134.028,188.06
2Gk6fi0dqt91NKvlzGsmm7,SAY MY GRACE (feat. Travis Scott),Offset,70,0.772,0.631,10.0,-5.082,0.0431,0.0648,0.0,0.129,0.433,121.854,173.253
3VURR9ScOzsmw9UIOLAdxT,Symphonic Metamorphosis after Themes by Carl Maria von Weber (arr. K. Wilson): IV. March,Paul Hindemith,3,0.361,0.209,10.0,-19.659,0.0407,0.925,0.913,0.0685,0.208,144.134,306.68
0zhR9D6V7n3pAtETrkrH4g,Wake Me Up - Radio Edit,Avicii,38,0.524,0.807,2.0,-4.16,0.0579,0.00415,0.000834,0.212,0.62,124.127,246.813
2pcwmk8c1pTYwX0COSVX52,Woman,Wolfmother,53,0.191,0.948,9.0,-3.496,0.217,2.78e-05,0.0864,0.0945,0.215,150.753,175.667
0cApK7WFfFoBLYdgEAXoOM,That's Life,Laura Zocca,37,0.521,0.0841,8.0,-12.682,0.0398,0.923,1.22e-05,0.0993,0.219,139.858,212.56
4EpZ4eYuZOwPSSwyqpdHnJ,Sunflower,Rex Orange County,4,0.384,0.765,6.0,-4.463,0.0579,0.646,0.00352,0.522,0.567,129.903,252.231
7qzFXUvBk7lELXuxVREypV,Nearly Lost You,Screaming Trees,51,0.166,0.971,7.0,-5.231,0.119,3.84e-05,6.15e-05,0.21,0.434,202.234,247.093
4hQHA562yLkVKlakkOkz5l,ILLUSION,ATEEZ,49,0.725,0.744,2.0,-4.437,0.0506,0.196,0.0,0.0736,0.899,140.102,210.067
0Ts1lnK3lYa2dwE2orDJc5,I Don’t Think That I Like Her,Charlie Puth,58,0.587,0.548,8.0,-5.846,0.0339,0.396,0.0,0.109,0.713,186.073,188.508
2yuslFGCZXjdFLfQACMeiZ,后来遇见他,胡66,0,0.522,0.383,4.0,-10.962,0.0285,0.714,1.67e-05,0.106,0.332,150.018,256.0
6RepHwxLfQGtv2siIWNVdR,So I love you,AILEE,30,0.619,0.443,9.0,-3.89,0.0274,0.807,1.17e-06,0.103,0.211,129.94,195.502
5P6ySmn4cxd3pF4BNeMOIG,"Má vlast, JB 1:112: II. Vltava ""The Moldau""",Bedřich Smetana,34,0.117,0.133,4.0,-17.743,0.0354,0.859,0.96,0.257,0.0593,79.572,766.0
4xZkRBGu7Dj95X1Gf3XkwX,"Caprice basque, Op. 24: Capricho vasco (Basque Caprice), Op. 24",Pablo de Sarasate,8,0.51,0.0894,9.0,-21.623,0.0503,0.931,0.534,0.0935,0.25,111.857,413.027
1I8tHoNBFTuoJAlh4hfVVE,Firestone,Kygo,74,0.704,0.634,11.0,-7.374,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,271.64
688T7aVGomCvoPqH4YL9yc,"Piano Sonata No.20 in G Major, Op. 49 No.2: II. Tempo di Menuetto",Ludwig van Beethoven,39,0.291,0.0573,7.0,-28.273,0.0382,0.99,0.901,0.135,0.428,137.489,180.2
0lcU3CPpyG6AnLRzZowdzr,我等到花兒也謝了,Jacky Cheung,46,0.543,0.327,11.0,-12.464,0.0404,0.544,0.0,0.205,0.276,123.842,296.173
5mDz3jqRz3FZ1VBWNIid2b,"Giazzotto: Adagio for Strings and Organ in G Minor, ""Albinoni's Adagio"" (Excerpt)",Tomaso Albinoni,0,0.0958,0.0981,0.0,-20.357,0.0432,0.679,0.76,0.121,0.0376,86.385,352.147
49BbpJuVsX2wUl0Qo9aVvC,mop (feat. Young Thug),Gunna,54,0.878,0.575,9.0,-8.732,0.284,0.00293,0.0,0.273,0.399,144.918,185.213
3kMrazSvILsgcwtidZd1Qd,Bulletproof,La Roux,72,0.674,0.882,3.0,-2.771,0.0477,0.000441,6.62e-05,0.068,0.682,123.017,205.733
5fXkAXJc1RGkKToCkUfJ4H,It Takes Two,Emily Blunt,0,0.567,0.19,1.0,-15.58,0.0653,0.846,0.0,0.119,0.573,99.914,149.88
2P6c9yFtJX4cN3vskPuRTS,Spirits Within,LaYam,39,0.661,0.042,2.0,-22.738,0.036,0.695,0.909,0.111,0.222,120.023,122.0
6HJBcPvhKBIGzPWFQzIqkd,算什麼男人,Jay Chou,0,0.764,0.434,5.0,-9.634,0.0259,0.139,0.00409,0.083,0.286,112.974,268.173
6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),Avicii,75,0.662,0.858,2.0,-4.844,0.0428,0.00163,0.0,0.0456,0.295,133.993,181.673
3U6kC4Ko4VT1ZvEKjEZsC1,Days Go By - Radio Edit,Dirty Vegas,0,0.763,0.645,0.0,-10.608,0.0455,0.118,0.00283,0.306,0.593,126.967,222.8
1KMEDSIl2j1NwYa9mgvMyg,Memory Lane,Haley Joelle,58,0.488,0.103,1.0,-12.009,0.0522,0.933,0.0,0.107,0.326,120.141,154.0
0KXO9R8yUd1BJjkEWXtor4,Half On a Sack,Three 6 Mafia,58,0.915,0.622,11.0,-5.801,0.0464,0.217,0.0,0.12,0.337,126.983,206.733
5sdjP6WpDav6FZUE20efFs,Forgot About Dre - Album Version (Edited),Dr. Dre,51,0.926,0.71,8.0,-1.52,0.0786,0.0775,0.0,0.153,0.635,133.927,222.253
2NbsBSshscKIPRG3kwBbfo,Never Felt So Alone,Labrinth,68,0.436,0.409,5.0,-4.438,0.0533,0.499,0.000166,0.38,0.363,98.357,160.166
7MoKXLQeI0Bh2QodCjDO4K,Can't Get You out of My Head,Kylie Minogue,45,0.766,0.563,9.0,-7.516,0.0339,0.0263,0.683,0.115,0.964,126.007,230.64
1yHVHoz6Ny29gbbWJYVnFt,Heaven,Niall Horan,3,0.571,0.761,5.0,-3.485,0.0261,0.0708,0.0,0.331,0.681,91.991,186.043
1NechTDnTtSaciAT6gmvJQ,"Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen",Clara Schumann,51,0.238,0.00484,8.0,-31.76,0.0393,0.995,0.95,0.121,0.0394,70.821,129.92
5MeUMSRreLHYLhw8ZTyqpk,Renee,SALES,62,0.924,0.386,9.0,-8.183,0.0548,0.755,0.00253,0.118,0.424,108.957,179.125
6PBCzLB9IiyA6kM6Q3nO5x,Adagietto,Arash Safaian,51,0.306,0.0127,7.0,-33.274,0.0466,0.991,0.952,0.0634,0.106,89.231,142.857
1BvYmYPer9ZgzL6pNzHFSG,"Airs ecossais, Op. 34",Pablo de Sarasate,3,0.407,0.0473,0.0,-24.914,0.0492,0.916,0.359,0.0666,0.161,112.816,497.853
3X6irRRnEWYQdtagRB041f,Treasure,Geoff Zanelli,32,0.196,0.76,2.0,-8.731,0.0604,0.117,0.943,0.153,0.171,129.123,342.76
0nDvTmQlCcJMIIrAzdy7z3,Love And Memories,O.A.R.,49,0.652,0.707,4.0,-4.552,0.0297,0.000122,2.78e-06,0.485,0.656,121.998,207.493
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,73,0.787,0.673,11.0,-4.583,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237.893
4KL3FJYexPrPuMdPagHPXp,Yours,Raiden,62,0.676,0.774,8.0,-3.988,0.0338,0.137,0.0,0.106,0.392,86.994,235.413
6vOBTYsLQ8lsDOxhieZj7D,Grand Pas Classique: Coda,Daniel Auber,0,0.407,0.429,0.0,-13.253,0.0419,0.755,0.0681,0.086,0.667,117.964,103.36
2brVkbasQGFaOWHUwb2aLA,"當年情 - 電影 ""英雄本色"" 主題曲",Leslie Cheung,43,0.755,0.462,7.0,-8.028,0.0305,0.365,0.0,0.268,0.432,126.0,253.213
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justin Timberlake,78,0.892,0.714,4.0,-6.055,0.141,0.201,0.000234,0.0521,0.817,100.972,267.267
0qi4b1l0eT3jpzeNHeFXDT,Just Can't Get Enough,Depeche Mode,74,0.766,0.772,0.0,-9.362,0.0353,0.403,0.0584,0.183,0.919,128.168,220.893
584hTOO20B2WKK8PjPB1Gw,Confession Is Not Flashy,KYUHYUN,46,0.599,0.4,2.0,-6.733,0.0297,0.532,0.0,0.104,0.314,98.023,228.313
1NuOeIi5ChqiUZpbbLK8tr,act iv: fckin u again (18+),4batz,50,0.737,0.627,7.0,-5.966,0.0477,0.0459,0.0,0.362,0.443,134.804,144.173
2iVtt0mYIL26IGAgRkhHT5,High,The Cure,47,0.618,0.717,9.0,-12.107,0.03,0.0164,0.000339,0.0594,0.761,114.802,213.333
4bIJKw5sUSK73mnzRkTOXi,人海中遇見你,Lin Yu Chun,35,0.624,0.836,11.0,-4.77,0.0317,0.115,0.0,0.111,0.374,102.989,244.32
7mCdQsRW5gLLxVGDPPGt5j,그때 그 아인,Kim Feel,53,0.332,0.327,5.0,-7.517,0.0298,0.763,0.0,0.108,0.091,130.234,287.813
19IMW0jDbyXCZtrOSlVHsU,Whiffing,Borrtex,49,0.585,0.234,3.0,-24.846,0.0384,0.99,0.947,0.0799,0.382,140.041,97.644
2QM7PfNT6CC4Hmo3GGrFEa,Dark Sun,MDNA,8,0.705,0.484,9.0,-10.64,0.0359,0.324,0.545,0.0825,0.134,103.02,192.0
5ob8GOORZgMrpoDYwJnoxz,Music for Dogs,Sleepy Dogs,46,0.257,0.0181,0.0,-20.537,0.0411,0.936,0.908,0.112,0.111,62.322,132.261
3XxnYdibSlBhiq2wGlQ6ie,The Path of the Wind,Joe Hisaishi,50,0.5,0.195,5.0,-14.019,0.0324,0.848,0.661,0.459,0.112,80.075,222.773
1CtAzw53AIXKjAemxy4b1j,Beds Are Burning - Remastered,Midnight Oil,69,0.753,0.427,0.0,-11.112,0.0387,0.00787,0.00065,0.058,0.295,119.18,255.68
7kdAKah1VJ6Y1WMTKW3exw,a new chapter,Ophelia Wilde,44,0.469,0.021,7.0,-25.076,0.0557,0.996,0.946,0.211,0.325,132.0,107.839
3Srw8isgDzmYsgwDi4MtbD,月亮代表我的心,Teresa Teng,52,0.57,0.411,5.0,-7.289,0.0296,0.625,0.0,0.105,0.219,135.005,243.333
0CS28Nfq8ZiVhwQrZpE85X,Kautilya (The Echo Project),Rishab Rikhiram Sharma,54,0.436,0.757,2.0,-6.453,0.0897,0.0488,0.044,0.0698,0.475,138.044,191.063
0MscLeWpObjoCtOF8leoWg,Finale/Children Will Listen (Pt. 2),Company - Into the Woods (Motion Picture Cast),0,0.603,0.272,1.0,-14.418,0.0669,0.854,1.41e-05,0.0805,0.813,127.27,104.04
6RT3PxDEQOa7m6tK502DNa,How Bizarre,OMC,0,0.784,0.675,0.0,-7.718,0.049,0.261,1.4e-06,0.293,0.854,124.908,224.053
1XfUOpDuLNDhSRROsYSJ3t,Uglúk's Warriors,Howard Shore,34,0.237,0.0443,2.0,-18.06,0.0422,0.927,0.87,0.0855,0.185,92.023,101.387
1oIzHzXg7aurssuOVQ4Mlv,"Dido and Aeneas, Z. 626: When I am Laid in Earth (Dido's Lament, Arr. for Cello & Orchestra by Julian Riem)",Henry Purcell,41,0.121,0.0666,7.0,-21.746,0.0472,0.866,0.912,0.103,0.0337,78.716,189.973
7vv89PswQvqGKCGJ1rw5on,FIELD TRIP,¥$,76,0.731,0.686,11.0,-4.707,0.121,0.054,0.0,0.0865,0.458,121.991,167.229
3Dzso9Q2WwupEclqgxBZht,Pumped Up Kicks,Madism,69,0.669,0.687,0.0,-4.753,0.043,0.152,1.6e-05,0.308,0.386,123.903,145.161
63M7hln9KBZDw4xIFgkC34,Undercover,Lane 8,27,0.637,0.863,7.0,-7.456,0.0411,0.0137,0.000465,0.281,0.195,120.02,287.436
1hjQ3EARnSDznlLaXaWAhf,So Hot You're Hurting My Feelings,Caroline Polachek,0,0.795,0.576,6.0,-4.971,0.0289,0.0787,1.01e-05,0.121,0.847,111.975,183.867
6M6LqMwTSb2v4Fy7BHCPVJ,Did You Know,Fiji,27,0.784,0.52,4.0,-9.761,0.0815,0.145,0.0,0.0973,0.89,129.964,265.227
4BreyjJu4w5EUhTKPIQymq,Uncomfortable,Wallows,55,0.395,0.768,2.0,-2.81,0.0311,0.115,0.0204,0.286,0.251,142.016,294.015
4EcoXZhvbU3qS7ORWUEcVI,Take Me Where Your Heart Is,Q,53,0.858,0.426,10.0,-8.879,0.0402,0.00586,0.761,0.0977,0.419,89.981,192.897
74irxdVWstNlEQjsvArITq,Crazy,Aerosmith,4,0.37,0.866,6.0,-3.879,0.0384,0.0868,0.0,0.137,0.427,162.086,316.693
631kyE9HXj54yvg3mBrM38,Castle On A Cloud,Isabelle Allen,41,0.403,0.0588,9.0,-22.724,0.0589,0.907,0.0,0.3,0.409,120.689,71.6
3tpL0dQAChSUmAJRBOj8Us,Soft Music for Dogs,Sleepy Dogs,42,0.433,0.133,0.0,-17.264,0.0459,0.942,0.966,0.111,0.0376,134.472,122.601
76do9IBWqoiwV3EyoP25Le,If,TAEYEON,50,0.538,0.346,9.0,-7.127,0.0294,0.827,0.0,0.0973,0.266,145.714,265.613
5lfHlUT9WtSGw12jw7dSkk,ballad of a homeschooled girl,Olivia Rodrigo,63,0.351,0.884,1.0,-3.452,0.074,0.0623,0.0,0.335,0.408,120.166,203.369
0OI7AFifLSoGzpb8bdBLLV,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",mgk,68,0.653,0.718,3.0,-5.232,0.213,0.00413,0.0,0.0537,0.216,82.034,202.805
7AI7PbU2zIJfDV9qDNlhZX,Csardas,Vittorio Monti,47,0.307,0.141,2.0,-20.931,0.0597,0.934,0.067,0.119,0.223,175.395,285.667
54oMZ3blwWwuPN4wEoG5mk,I'm Upset,Drake,0,0.899,0.592,11.0,-7.901,0.333,0.263,0.0,0.0831,0.504,149.953,214.139
4E9Tq6lQyWDuszvDAjwHW2,Giselle: No. 21 - Andante,Adolphe Adam,33,0.0682,0.00295,3.0,-39.326,0.048,0.922,0.593,0.105,0.0645,72.743,262.093
0VF7YLIxSQKyNiFL3X6MmN,Stargazing,The Neighbourhood,67,0.512,0.483,0.0,-7.798,0.0298,0.00304,0.0011,0.12,0.367,160.009,217.027
3yXoqAiLWYQi5oNJN2MA4l,I Met Sarah in the Bathroom,awfultune,0,0.675,0.408,0.0,-10.861,0.142,0.901,0.000714,0.16,0.229,90.111,121.375
2eogQnMkFJCU6oM9nmgvC9,Way Home,Kim Soo Hyun,55,0.515,0.129,6.0,-13.62,0.041,0.928,0.000546,0.11,0.363,137.486,219.707
46qLCVQfApLwiATZtgTyYY,The Last Goodbye,Billy Boyd,0,0.3,0.175,0.0,-14.033,0.0313,0.898,1.74e-05,0.0841,0.172,92.321,247.36
1yo16b3u0lptm6Cs7lx4AD,Fight The Power,Public Enemy,52,0.797,0.582,2.0,-12.97,0.255,0.00484,2.04e-06,0.517,0.415,105.974,282.64
503OTo2dSqe7qk76rgsbep,Still D.R.E.,Dr. Dre,81,0.816,0.775,11.0,-3.323,0.234,0.16,0.00031,0.0543,0.527,93.431,270.587
7qYmYGsbl6GSwtvtCESGRe,月半小夜曲,Hacken Lee,40,0.526,0.715,0.0,-5.364,0.0333,0.448,0.0,0.109,0.652,154.083,275.28
7JrQswSq5qbbkNXQArB7iH,容易受傷的女人,Faye Wong,21,0.633,0.636,4.0,-6.46,0.0356,0.434,0.0,0.179,0.364,135.806,297.893
08w5Hy6Lv5d6y3iZZyaM3K,Miss Sloane Solo,Max Richter,43,0.359,0.0177,5.0,-32.229,0.0405,0.992,0.908,0.119,0.172,147.122,127.733
67jzhWNLD0PING5DfuU1D7,Me So Horny,2 LIVE CREW,0,0.956,0.879,0.0,-6.747,0.196,0.00637,0.00693,0.0773,0.546,128.928,265.587
5fWKr5p15BTazjflJ6HX5j,Catallena,Orange Caramel,53,0.69,0.931,4.0,-2.061,0.0298,0.0325,4.37e-05,0.199,0.957,126.983,193.154
4yLkZxgXOF3GQoKBJZqpdF,Osgiliath Invaded (feat. Ben del Maestro),Howard Shore,35,0.0769,0.475,9.0,-14.768,0.0463,0.721,0.881,0.105,0.0756,177.063,527.48
1QJMj7aZPABjqB86zucpzB,"Piano Sonata No. 5 in G Major, K. 283: II. Andante",Wolfgang Amadeus Mozart,48,0.35,0.0234,0.0,-30.945,0.041,0.995,0.899,0.0726,0.307,96.532,401.76
7tavtAylR03vwSjMW9iRif,"Dog Music - Soothing Music for Dogs and Puppies, Pt. 06",Sleepy Dogs,42,0.261,0.0946,0.0,-18.152,0.0407,0.889,0.803,0.101,0.0675,135.018,125.0
2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,The Emotions,73,0.784,0.713,0.0,-6.865,0.0339,0.447,0.14,0.0904,0.97,115.443,220.56
0sQ9rr6uwUOs7Ouye14g1G,It Is Wut It Is (feat. Fiji),Irie Love,44,0.868,0.594,11.0,-7.37,0.0536,0.25,2.71e-06,0.119,0.861,125.858,250.331
3LNsyHdo8MWl4mqbkzAvKh,"Piano Concerto in A Minor, Op. 7: II. Romanze: Andante non troppo con grazia",Clara Schumann,32,0.198,0.0138,8.0,-30.715,0.039,0.989,0.931,0.131,0.0399,69.315,269.973
61lenwotkGDF5s13crLVow,"Hindi Sad Diamonds - From ""Moulin Rouge"" Soundtrack",John Leguizamo,34,0.511,0.873,6.0,-6.298,0.0503,0.236,0.39,0.393,0.25,110.01,208.027
6a6JDEQbXdxkWFRIA0pRqL,Lavender,Q,43,0.659,0.444,11.0,-8.927,0.0392,0.372,0.327,0.113,0.336,76.669,138.312
1JbH4IMqyBVi9GxM9zucd1,"The Sleeping Beauty, Op. 66 : L'oiseau Bleu Et La Princesse Florine (Variation II) (The Blue Bird and Princess Florine)",Pyotr Ilyich Tchaikovsky,30,0.655,0.128,5.0,-25.156,0.0682,0.974,0.834,0.113,0.329,120.891,55.0
471JtpRQ0oox9OoZcbB8OO,Tonight I’m Getting Over You,Carly Rae Jepsen,35,0.72,0.776,10.0,-5.331,0.043,0.00549,0.000298,0.365,0.135,125.961,219.213
4cSp2hlUlAwgurjIqHN592,Ring Ring,MIRA,58,0.885,0.746,2.0,-3.476,0.0541,0.158,0.0,0.257,0.717,102.079,150.588
78bqfALvRPcASKzAYOpo7z,半生雪,Silk Ye,55,0.836,0.537,1.0,-6.541,0.0354,0.569,0.0,0.119,0.455,99.96,233.4
5773KSWFzg9kCc8yazjbSt,Deceptacon,Le Tigre,65,0.603,0.864,4.0,-3.341,0.0668,0.055,0.00493,0.0986,0.616,160.488,184.627
3cOoG6DKREfhlQ2kKtYmk8,In the Morning,The Coral,23,0.646,0.809,6.0,-5.314,0.0284,0.0201,0.0,0.0536,0.966,126.281,153.16
09kovLTfXh9wqRkyTzVgXb,...And the Mountains Rising Nowhere: … and the mountains rising nowhere,Joseph Schwantner,6,0.13,0.201,7.0,-18.279,0.0499,0.884,0.881,0.164,0.0346,80.499,736.653
1xbJNPLSTtIWgGTt3Uu4gl,미행 (그림자 : Shadow),f(x),45,0.768,0.846,7.0,-4.369,0.0502,0.058,2.01e-05,0.782,0.828,114.995,210.288
0isaU5cH8O0RMr2E933kT3,The Legend of the Wind,Joe Hisaishi,38,0.152,0.106,5.0,-20.155,0.0444,0.914,0.128,0.107,0.0531,54.41,233.827
3TuMOIzXkhKFDNHyQ7Mo8J,Never Wanted To Be That Girl,Carly Pearce,47,0.553,0.609,1.0,-6.436,0.0469,0.151,0.0,0.112,0.471,73.903,214.416
3jJErCGUo7tYc3h9CqJ9Nm,Epilogue,Les Misérables Cast,37,0.272,0.0608,4.0,-20.445,0.0506,0.951,0.0,0.112,0.117,78.6,504.547
,Tát Dã,,0,0.52,0.524,2.0,-8.203,0.0295,0.65,0.000199,0.22,0.377,172.005,239.412
5vyl5e3PHcg0EBvTrx6kzE,Monica,Avaliani,4,0.683,0.387,4.0,-16.033,0.0345,0.73,0.761,0.214,0.0883,110.002,179.279
7dJYggqjKo71KI9sLzqCs8,Agora Hills,Doja Cat,75,0.75,0.674,8.0,-6.128,0.097,0.228,8.91e-05,0.122,0.392,123.026,265.36
0DVIjaENXsZIVNVJGbUIGt,Came Out (feat. Lil Keed),Young Stoner Life,42,0.901,0.596,8.0,-6.063,0.0511,0.0256,0.0,0.107,0.356,119.907,191.893
4cAgktv68PV9XJ8hprYsXx,Wreckless Driving,Red Music,0,0.831,0.633,1.0,-5.684,0.0907,0.232,1.35e-05,0.114,0.283,119.993,176.0
4sA0FZOLN4c0MYmP8cKOEk,I Can't Stand (To See You Cry),The Escorts,25,0.254,0.482,1.0,-13.57,0.0374,0.0683,0.0,0.199,0.55,106.354,192.261
2B6CpkK0Rz67UzwDTW2Jt7,Real Baby Pluto,Future,42,0.898,0.567,1.0,-6.446,0.302,0.0165,0.0,0.109,0.602,141.973,196.636
4DgBU3jTtwgfXBECyahGVb,Brooklyn's Finest,JAY-Z,0,0.495,0.715,6.0,-8.855,0.497,0.135,1.04e-06,0.0748,0.742,189.876,275.64
046MBhhgQJJghnbgZCkaAR,I Need You,LeAnn Rimes,64,0.478,0.736,7.0,-7.124,0.0367,0.02,9.58e-05,0.118,0.564,144.705,229.827
4VtPmDKs3yvWFrVUVAF89F,心如刀割,Jacky Cheung,44,0.467,0.436,4.0,-7.225,0.0267,0.581,0.0,0.163,0.166,136.008,255.547
2SMq0lOqCTHayWa9juoI0d,We Are,Woo,49,0.756,0.808,7.0,-3.272,0.0752,0.147,0.0,0.129,0.685,100.018,196.02
3PrdbYsr8JsDW8f4Tob5pW,Dream Girl,SHINee,43,0.724,0.939,11.0,-0.698,0.0736,0.0429,0.0,0.304,0.732,124.063,180.165
1iUoWD9qE93GyoT80O5IKt,Ooh Ahh (My Life Be Like) (feat. Toby Mac),Grits,0,0.756,0.855,2.0,-3.529,0.0669,0.136,0.00028,0.302,0.811,99.02,233.173
2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),Drake,74,0.849,0.424,5.0,-9.579,0.324,0.0635,0.0,0.0834,0.153,145.887,242.966
2FDTHlrBguDzQkp7PVj16Q,Sprinter,Dave,79,0.918,0.681,1.0,-4.705,0.201,0.263,0.0,0.0615,0.706,139.057,229.133
7fftC401ke4BzA3ucPIXES,All about you,TAEYEON,0,0.531,0.287,9.0,-7.091,0.0364,0.915,0.0,0.118,0.491,135.55,209.482
6NKrz1n8qHb2a2ZrKnzBCb,"Sinfonia (3-Part Invention) No. 11 in G Minor, BWV 797 (Transcr. for Harp)",Johann Sebastian Bach,51,0.32,0.0379,7.0,-30.445,0.0573,0.993,0.934,0.0904,0.308,104.177,134.267
6h9km3YJWVABKCV6SVF9LS,你那麼愛她,林隆璇,53,0.703,0.426,11.0,-10.676,0.0301,0.424,8.86e-06,0.111,0.186,91.613,261.25
6scpNkWEmUxmKY7nYjVLsX,Apple Pie,Travis Scott,71,0.656,0.496,3.0,-4.139,0.0364,0.0335,0.0,0.156,0.28,137.932,219.36
4UAJf6d48Q6dBzgbC5pjya,Nocturne in C Sharp,Frédéric Chopin,52,0.261,0.279,6.0,-13.137,0.0462,0.975,0.838,0.156,0.0619,87.478,273.493
5UkTQNURKXrJ0lKRns4Vxi,Krishna's Bansuri,Vic Vision,44,0.213,0.00385,8.0,-29.57,0.0416,0.991,0.954,0.106,0.138,63.301,233.814
5wsHtmFHWntJzcN6n8ivjd,Rey's Theme,John Williams,50,0.234,0.139,9.0,-16.854,0.0342,0.975,0.889,0.0814,0.12,102.682,191.067
1WHfB1n5vcuPKtAzsCCKHH,有一點動心,Jeff Chang,39,0.444,0.347,10.0,-11.878,0.0537,0.644,0.0,0.106,0.0922,134.004,286.827
4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,Eagles,76,0.575,0.67,7.0,-10.39,0.0318,0.343,4.95e-06,0.129,0.74,139.191,211.578
0Hrd6CSafHHqKptyFppmqH,Undercover Martyn,Two Door Cinema Club,0,0.442,0.872,2.0,-5.072,0.123,0.00025,1.74e-05,0.0602,0.568,159.867,167.773
5AMbfQcytQILZ9dN44Tuwn,背叛 [Live Version],Aska Yang,0,0.505,0.39,3.0,-8.157,0.0326,0.0711,1.19e-06,0.0839,0.113,125.673,300.947
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,Queen,81,0.559,0.868,5.0,-5.276,0.17,0.0475,0.000176,0.776,0.609,156.295,209.413
7Fk1lnbB1kMP0RLivXIbEn,Snape to Malfoy Manor,Alexandre Desplat,0,0.218,0.484,2.0,-17.939,0.0511,0.508,0.942,0.111,0.0358,63.23,118.467
4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),Young Thug,64,0.91,0.585,11.0,-7.572,0.257,0.0536,0.0,0.127,0.599,129.011,165.067
351KkakA2YtGEXqSEIIasy,Supernova,aespa,52,0.744,0.747,11.0,-4.281,0.0824,0.00691,2.03e-06,0.0739,0.368,120.077,178.88
4y7wRjAPuUwEMT7OTvZ7xJ,Pleasure,Rainshow,23,0.649,0.433,9.0,-12.154,0.0341,0.129,0.852,0.125,0.217,109.99,177.07
5IaDjUnitDhXbC5vboSiOi,booman,Baby Keem,41,0.583,0.755,10.0,-5.397,0.142,0.38,0.0,0.108,0.67,102.808,155.153
2meEiZKWkiN28gITzFwQo5,Into You,Ariana Grande,20,0.623,0.734,9.0,-5.948,0.107,0.0162,1.75e-06,0.145,0.37,107.853,244.453
5RWTkdVC1ty7bMB6oqAlwh,好心好報 - 合唱,Alex Fong,42,0.551,0.642,4.0,-5.878,0.027,0.0623,0.0,0.113,0.223,130.435,276.0
3dFwpxh2yH7C7p9BGEKLVB,Goodies (feat. Petey Pablo),Ciara,67,0.826,0.647,5.0,-6.306,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,223.0
6QAGeFtnxxXGN8sig88JEC,Mad Rush: Part D (Bar 232 - Bar 273),Philip Glass,44,0.208,0.0037,5.0,-36.17,0.0495,0.995,0.927,0.0988,0.0399,64.867,210.027
2MInSKT7b2QOvjHyt6MXWr,心有獨鍾,Daniel Chan,40,0.677,0.491,0.0,-10.003,0.0305,0.472,3.67e-05,0.0878,0.485,141.873,253.96
1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,Jack Harlow,73,0.923,0.604,11.0,-6.671,0.245,0.017,0.0,0.272,0.826,145.062,139.741
0gtru2YfptiESgL4eWUAWX,如果有一天,Fish Leong,0,0.415,0.536,10.0,-5.878,0.0348,0.517,0.0,0.099,0.127,117.103,310.404
40SLOHt9f4Lny5xQfw1Yjs,Tender Distance,Screen Jazzmaster,24,0.505,0.312,5.0,-10.119,0.0508,0.914,0.356,0.114,0.167,139.794,140.571
1HNM54pHKFCSEflvDYZwGC,Atlas,Benny Bernstein,44,0.309,0.0398,10.0,-25.703,0.0407,0.966,0.933,0.103,0.0381,61.693,165.921
4Sm07UQmtFmBG7ayxOXmEt,Andante in C Minor,Nicholas Britell,52,0.227,0.126,0.0,-17.627,0.0418,0.74,0.963,0.114,0.0383,102.463,117.005
3Jqvt18RCCoAoE6KqJH6DT,Under The Moon,Rainshow,26,0.76,0.386,4.0,-16.417,0.0608,0.192,0.584,0.0754,0.442,110.005,217.05
0q20lyhL4EvguaNF56dfbI,疼愛,Jam Hsiao,37,0.36,0.274,2.0,-10.422,0.0374,0.918,0.0,0.131,0.332,207.177,230.507
2Z66nkKa3VNgWEth3shaNe,Mavro,Niamh Shona,61,0.313,0.00661,4.0,-39.292,0.0524,0.994,0.933,0.102,0.318,110.931,173.137
